ID	Gene Name	Species	KEGG_PATHWAY
CREB3	cAMP responsive element binding protein 3(CREB3)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04925:Aldosterone synthesis and secretion,hsa04931:Insulin resistance,hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
CREB5	cAMP responsive element binding protein 5(CREB5)	Homo sapiens	hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04668:TNF signaling pathway,hsa04725:Cholinergic synapse,hsa04728:Dopaminergic synapse,hsa04911:Insulin secretion,hsa04915:Estrogen signaling pathway,hsa04918:Thyroid hormone synthesis,hsa04922:Glucagon signaling pathway,hsa04925:Aldosterone synthesis and secretion,hsa04931:Insulin resistance,hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,hsa05030:Cocaine addiction,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05161:Hepatitis B,hsa05203:Viral carcinogenesis,hsa05215:Prostate cancer,
CREM	cAMP responsive element modulator(CREM)	Homo sapiens	hsa04261:Adrenergic signaling in cardiomyocytes,hsa05166:HTLV-I infection,
CAB39	calcium binding protein 39(CAB39)	Homo sapiens	hsa04150:mTOR signaling pathway,hsa04152:AMPK signaling pathway,
CACNB4	calcium voltage-gated channel auxiliary subunit beta 4(CACNB4)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04921:Oxytocin signaling pathway,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5(CACNG5)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04921:Oxytocin signaling pathway,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
CACNG7	calcium voltage-gated channel auxiliary subunit gamma 7(CACNG7)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04260:Cardiac muscle contraction,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04921:Oxytocin signaling pathway,hsa05410:Hypertrophic cardiomyopathy (HCM),hsa05412:Arrhythmogenic right ventricular cardiomyopathy (ARVC),hsa05414:Dilated cardiomyopathy,
CALML5	calmodulin like 5(CALML5)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04015:Rap1 signaling pathway,hsa04020:Calcium signaling pathway,hsa04022:cGMP-PKG signaling pathway,hsa04024:cAMP signaling pathway,hsa04070:Phosphatidylinositol signaling system,hsa04114:Oocyte meiosis,hsa04261:Adrenergic signaling in cardiomyocytes,hsa04270:Vascular smooth muscle contraction,hsa04713:Circadian entrainment,hsa04720:Long-term potentiation,hsa04722:Neurotrophin signaling pathway,hsa04728:Dopaminergic synapse,hsa04740:Olfactory transduction,hsa04744:Phototransduction,hsa04750:Inflammatory mediator regulation of TRP channels,hsa04910:Insulin signaling pathway,hsa04912:GnRH signaling pathway,hsa04915:Estrogen signaling pathway,hsa04916:Melanogenesis,hsa04921:Oxytocin signaling pathway,hsa04922:Glucagon signaling pathway,hsa04924:Renin secretion,hsa04925:Aldosterone synthesis and secretion,hsa04970:Salivary secretion,hsa04971:Gastric acid secretion,hsa05010:Alzheimer's disease,hsa05031:Amphetamine addiction,hsa05034:Alcoholism,hsa05133:Pertussis,hsa05152:Tuberculosis,hsa05214:Glioma,
CA8	carbonic anhydrase 8(CA8)	Homo sapiens	hsa00910:Nitrogen metabolism,
CRAT	carnitine O-acetyltransferase(CRAT)	Homo sapiens	hsa04146:Peroxisome,
CPT1B	carnitine palmitoyltransferase 1B(CPT1B)	Homo sapiens	hsa00071:Fatty acid degradation,hsa01212:Fatty acid metabolism,hsa03320:PPAR signaling pathway,hsa04152:AMPK signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,
COMP	cartilage oligomeric matrix protein(COMP)	Homo sapiens	hsa04145:Phagosome,hsa04151:PI3K-Akt signaling pathway,hsa04510:Focal adhesion,hsa04512:ECM-receptor interaction,hsa05144:Malaria,
CTNNBL1	catenin beta like 1(CTNNBL1)	Homo sapiens	hsa03040:Spliceosome,
CDC20	cell division cycle 20(CDC20)	Homo sapiens	hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa04120:Ubiquitin mediated proteolysis,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,
CDC25B	cell division cycle 25B(CDC25B)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04110:Cell cycle,hsa04914:Progesterone-mediated oocyte maturation,hsa05206:MicroRNAs in cancer,
CDC34	cell division cycle 34(CDC34)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,hsa05168:Herpes simplex infection,
CDC37	cell division cycle 37(CDC37)	Homo sapiens	hsa04151:PI3K-Akt signaling pathway,
CDC5L	cell division cycle 5 like(CDC5L)	Homo sapiens	hsa03040:Spliceosome,
CERS5	ceramide synthase 5(CERS5)	Homo sapiens	hsa00600:Sphingolipid metabolism,hsa01100:Metabolic pathways,hsa04071:Sphingolipid signaling pathway,
CHMP3	charged multivesicular body protein 3(CHMP3)	Homo sapiens	hsa04144:Endocytosis,
CHMP4B	charged multivesicular body protein 4B(CHMP4B)	Homo sapiens	hsa04144:Endocytosis,
CHMP5	charged multivesicular body protein 5(CHMP5)	Homo sapiens	hsa04144:Endocytosis,
CHMP6	charged multivesicular body protein 6(CHMP6)	Homo sapiens	hsa04144:Endocytosis,
CHMP7	charged multivesicular body protein 7(CHMP7)	Homo sapiens	hsa04144:Endocytosis,
CHEK1	checkpoint kinase 1(CHEK1)	Homo sapiens	hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,
CLCN2	chloride voltage-gated channel 2(CLCN2)	Homo sapiens	hsa04978:Mineral absorption,
CHRD	chordin(CHRD)	Homo sapiens	hsa04350:TGF-beta signaling pathway,
CSH2	chorionic somatomammotropin hormone 2(CSH2)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,hsa04151:PI3K-Akt signaling pathway,hsa04630:Jak-STAT signaling pathway,
CLOCK	clock circadian regulator(CLOCK)	Homo sapiens	hsa04710:Circadian rhythm,hsa04728:Dopaminergic synapse,hsa05168:Herpes simplex infection,
CCDC53	coiled-coil domain containing 53(CCDC53)	Homo sapiens	hsa04144:Endocytosis,
CCDC6	coiled-coil domain containing 6(CCDC6)	Homo sapiens	hsa05200:Pathways in cancer,hsa05216:Thyroid cancer,
COL9A2	collagen type IX alpha 2 chain(COL9A2)	Homo sapiens	hsa04974:Protein digestion and absorption,
COLEC12	collectin subfamily member 12(COLEC12)	Homo sapiens	hsa04145:Phagosome,
C7	complement C7(C7)	Homo sapiens	hsa04610:Complement and coagulation cascades,hsa05020:Prion diseases,hsa05322:Systemic lupus erythematosus,
CHUK	conserved helix-loop-helix ubiquitous kinase(CHUK)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04014:Ras signaling pathway,hsa04062:Chemokine signaling pathway,hsa04064:NF-kappa B signaling pathway,hsa04068:FoxO signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04210:Apoptosis,hsa04380:Osteoclast differentiation,hsa04620:Toll-like receptor signaling pathway,hsa04621:NOD-like receptor signaling pathway,hsa04622:RIG-I-like receptor signaling pathway,hsa04623:Cytosolic DNA-sensing pathway,hsa04660:T cell receptor signaling pathway,hsa04662:B cell receptor signaling pathway,hsa04668:TNF signaling pathway,hsa04920:Adipocytokine signaling pathway,hsa05120:Epithelial cell signaling in Helicobacter pylori infection,hsa05131:Shigellosis,hsa05142:Chagas disease (American trypanosomiasis),hsa05145:Toxoplasmosis,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05168:Herpes simplex infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05212:Pancreatic cancer,hsa05215:Prostate cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05222:Small cell lung cancer,
CIR1	corepressor interacting with RBPJ, 1(CIR1)	Homo sapiens	hsa04330:Notch signaling pathway,
CKB	creatine kinase B(CKB)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa01100:Metabolic pathways,
CKMT2	creatine kinase, mitochondrial 2(CKMT2)	Homo sapiens	hsa00330:Arginine and proline metabolism,hsa01100:Metabolic pathways,
CRYL1	crystallin lambda 1(CRYL1)	Homo sapiens	hsa00040:Pentose and glucuronate interconversions,hsa01100:Metabolic pathways,
CUL1	cullin 1(CUL1)	Homo sapiens	hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa04120:Ubiquitin mediated proteolysis,hsa04141:Protein processing in endoplasmic reticulum,hsa04310:Wnt signaling pathway,hsa04350:TGF-beta signaling pathway,hsa04710:Circadian rhythm,hsa05168:Herpes simplex infection,
CUL2	cullin 2(CUL2)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa04120:Ubiquitin mediated proteolysis,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
CUL3	cullin 3(CUL3)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
CUL5	cullin 5(CUL5)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
CUL7	cullin 7(CUL7)	Homo sapiens	hsa04120:Ubiquitin mediated proteolysis,
CCNA1	cyclin A1(CCNA1)	Homo sapiens	hsa04110:Cell cycle,hsa04152:AMPK signaling pathway,hsa04914:Progesterone-mediated oocyte maturation,hsa05161:Hepatitis B,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
CCNB1	cyclin B1(CCNB1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04914:Progesterone-mediated oocyte maturation,
CCNB3	cyclin B3(CCNB3)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04914:Progesterone-mediated oocyte maturation,
CCND1	cyclin D1(CCND1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04152:AMPK signaling pathway,hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04510:Focal adhesion,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05210:Colorectal cancer,hsa05212:Pancreatic cancer,hsa05213:Endometrial cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05216:Thyroid cancer,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05221:Acute myeloid leukemia,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,hsa05416:Viral myocarditis,
CCND2	cyclin D2(CCND2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04510:Focal adhesion,hsa04630:Jak-STAT signaling pathway,hsa04917:Prolactin signaling pathway,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,
CCND3	cyclin D3(CCND3)	Homo sapiens	hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04310:Wnt signaling pathway,hsa04390:Hippo signaling pathway,hsa04510:Focal adhesion,hsa04630:Jak-STAT signaling pathway,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,
CCNE1	cyclin E1(CCNE1)	Homo sapiens	hsa04110:Cell cycle,hsa04114:Oocyte meiosis,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05215:Prostate cancer,hsa05222:Small cell lung cancer,
CCNG1	cyclin G1(CCNG1)	Homo sapiens	hsa04115:p53 signaling pathway,hsa05206:MicroRNAs in cancer,
CCNG2	cyclin G2(CCNG2)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04115:p53 signaling pathway,
CDK14	cyclin dependent kinase 14(CDK14)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,
CDK4	cyclin dependent kinase 4(CDK4)	Homo sapiens	hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04530:Tight junction,hsa04660:T cell receptor signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05212:Pancreatic cancer,hsa05214:Glioma,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
CDK6	cyclin dependent kinase 6(CDK6)	Homo sapiens	hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05214:Glioma,hsa05218:Melanoma,hsa05220:Chronic myeloid leukemia,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
CDKN1A	cyclin dependent kinase inhibitor 1A(CDKN1A)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa04151:PI3K-Akt signaling pathway,hsa04921:Oxytocin signaling pathway,hsa05160:Hepatitis C,hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,hsa05214:Glioma,hsa05215:Prostate cancer,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,
CDKN1B	cyclin dependent kinase inhibitor 1B(CDKN1B)	Homo sapiens	hsa04012:ErbB signaling pathway,hsa04066:HIF-1 signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04151:PI3K-Akt signaling pathway,hsa05161:Hepatitis B,hsa05162:Measles,hsa05169:Epstein-Barr virus infection,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05215:Prostate cancer,hsa05220:Chronic myeloid leukemia,
CDKN1C	cyclin dependent kinase inhibitor 1C(CDKN1C)	Homo sapiens	hsa04110:Cell cycle,
CDKN2A	cyclin dependent kinase inhibitor 2A(CDKN2A)	Homo sapiens	hsa04110:Cell cycle,hsa04115:p53 signaling pathway,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05206:MicroRNAs in cancer,hsa05212:Pancreatic cancer,hsa05214:Glioma,hsa05218:Melanoma,hsa05219:Bladder cancer,hsa05220:Chronic myeloid leukemia,hsa05223:Non-small cell lung cancer,
CDKN2B	cyclin dependent kinase inhibitor 2B(CDKN2B)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04350:TGF-beta signaling pathway,hsa05166:HTLV-I infection,hsa05200:Pathways in cancer,hsa05203:Viral carcinogenesis,hsa05222:Small cell lung cancer,
CDKN2C	cyclin dependent kinase inhibitor 2C(CDKN2C)	Homo sapiens	hsa04110:Cell cycle,hsa05166:HTLV-I infection,hsa05202:Transcriptional misregulation in cancer,
CDKN2D	cyclin dependent kinase inhibitor 2D(CDKN2D)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,
CYP11A1	cytochrome P450 family 11 subfamily A member 1(CYP11A1)	Homo sapiens	hsa00140:Steroid hormone biosynthesis,hsa01100:Metabolic pathways,hsa04913:Ovarian steroidogenesis,hsa04925:Aldosterone synthesis and secretion,
CYB5R4	cytochrome b5 reductase 4(CYB5R4)	Homo sapiens	hsa00520:Amino sugar and nucleotide sugar metabolism,
COX6C	cytochrome c oxidase subunit 6C(COX6C)	Homo sapiens	hsa00190:Oxidative phosphorylation,hsa01100:Metabolic pathways,hsa04260:Cardiac muscle contraction,hsa04932:Non-alcoholic fatty liver disease (NAFLD),hsa05010:Alzheimer's disease,hsa05012:Parkinson's disease,hsa05016:Huntington's disease,
CYTH1	cytohesin 1(CYTH1)	Homo sapiens	hsa04144:Endocytosis,
CPEB4	cytoplasmic polyadenylation element binding protein 4(CPEB4)	Homo sapiens	hsa04114:Oocyte meiosis,hsa04320:Dorso-ventral axis formation,hsa04914:Progesterone-mediated oocyte maturation,
DAXX	death domain associated protein(DAXX)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa05014:Amyotrophic lateral sclerosis (ALS),hsa05168:Herpes simplex infection,
DTX4	deltex E3 ubiquitin ligase 4(DTX4)	Homo sapiens	hsa04330:Notch signaling pathway,
DAGLA	diacylglycerol lipase alpha(DAGLA)	Homo sapiens	hsa04723:Retrograde endocannabinoid signaling,hsa04925:Aldosterone synthesis and secretion,
DPYSL2	dihydropyrimidinase like 2(DPYSL2)	Homo sapiens	hsa04360:Axon guidance,
DLX5	distal-less homeobox 5(DLX5)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
DCTN1	dynactin subunit 1(DCTN1)	Homo sapiens	hsa04962:Vasopressin-regulated water reabsorption,hsa05016:Huntington's disease,
DYNC1I2	dynein cytoplasmic 1 intermediate chain 2(DYNC1I2)	Homo sapiens	hsa04145:Phagosome,hsa04962:Vasopressin-regulated water reabsorption,hsa05132:Salmonella infection,
DYNC2LI1	dynein cytoplasmic 2 light intermediate chain 1(DYNC2LI1)	Homo sapiens	hsa04962:Vasopressin-regulated water reabsorption,
EEA1	early endosome antigen 1(EEA1)	Homo sapiens	hsa04144:Endocytosis,hsa04145:Phagosome,hsa05152:Tuberculosis,
EGR2	early growth response 2(EGR2)	Homo sapiens	hsa05161:Hepatitis B,hsa05166:HTLV-I infection,hsa05203:Viral carcinogenesis,
EML4	echinoderm microtubule associated protein like 4(EML4)	Homo sapiens	hsa05223:Non-small cell lung cancer,
EGLN1	egl-9 family hypoxia inducible factor 1(EGLN1)	Homo sapiens	hsa04066:HIF-1 signaling pathway,hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
EPAS1	endothelial PAS domain protein 1(EPAS1)	Homo sapiens	hsa05200:Pathways in cancer,hsa05211:Renal cell carcinoma,
ENO2	enolase 2(ENO2)	Homo sapiens	hsa00010:Glycolysis / Gluconeogenesis,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,hsa01200:Carbon metabolism,hsa01230:Biosynthesis of amino acids,hsa03018:RNA degradation,hsa04066:HIF-1 signaling pathway,
EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1(EPS15L1)	Homo sapiens	hsa04144:Endocytosis,
EPN1	epsin 1(EPN1)	Homo sapiens	hsa04144:Endocytosis,
ESR1	estrogen receptor 1(ESR1)	Homo sapiens	hsa04915:Estrogen signaling pathway,hsa04917:Prolactin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04961:Endocrine and other factor-regulated calcium reabsorption,hsa05205:Proteoglycans in cancer,
ESR2	estrogen receptor 2(ESR2)	Homo sapiens	hsa04915:Estrogen signaling pathway,hsa04917:Prolactin signaling pathway,
ESRRB	estrogen related receptor beta(ESRRB)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
ETNK1	ethanolamine kinase 1(ETNK1)	Homo sapiens	hsa00564:Glycerophospholipid metabolism,hsa01100:Metabolic pathways,
EEF1A2	eukaryotic translation elongation factor 1 alpha 2(EEF1A2)	Homo sapiens	hsa03013:RNA transport,hsa05134:Legionellosis,
EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2(EIF4EBP2)	Homo sapiens	hsa03013:RNA transport,
FTH1	ferritin heavy chain 1(FTH1)	Homo sapiens	hsa04978:Mineral absorption,
FTL	ferritin light chain(FTL)	Homo sapiens	hsa04978:Mineral absorption,
FOXA2	forkhead box A2(FOXA2)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,
FOXG1	forkhead box G1(FOXG1)	Homo sapiens	hsa04068:FoxO signaling pathway,
FOXO1	forkhead box O1(FOXO1)	Homo sapiens	hsa04068:FoxO signaling pathway,hsa04152:AMPK signaling pathway,hsa04910:Insulin signaling pathway,hsa04919:Thyroid hormone signaling pathway,hsa04922:Glucagon signaling pathway,hsa04931:Insulin resistance,hsa05200:Pathways in cancer,hsa05202:Transcriptional misregulation in cancer,hsa05215:Prostate cancer,
FOXO4	forkhead box O4(FOXO4)	Homo sapiens	hsa04014:Ras signaling pathway,hsa04068:FoxO signaling pathway,
FHIT	fragile histidine triad(FHIT)	Homo sapiens	hsa00230:Purine metabolism,hsa05222:Small cell lung cancer,hsa05223:Non-small cell lung cancer,
FAH	fumarylacetoacetate hydrolase(FAH)	Homo sapiens	hsa00350:Tyrosine metabolism,hsa01100:Metabolic pathways,
GALR1	galanin receptor 1(GALR1)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
GABBR2	gamma-aminobutyric acid type B receptor subunit 2(GABBR2)	Homo sapiens	hsa04024:cAMP signaling pathway,hsa04080:Neuroactive ligand-receptor interaction,hsa04727:GABAergic synapse,hsa04915:Estrogen signaling pathway,hsa05032:Morphine addiction,
GGCT	gamma-glutamylcyclotransferase(GGCT)	Homo sapiens	hsa00480:Glutathione metabolism,
GTF2B	general transcription factor IIB(GTF2B)	Homo sapiens	hsa03022:Basal transcription factors,hsa05169:Epstein-Barr virus infection,hsa05203:Viral carcinogenesis,
GPHN	gephyrin(GPHN)	Homo sapiens	hsa04727:GABAergic synapse,
GNS	glucosamine (N-acetyl)-6-sulfatase(GNS)	Homo sapiens	hsa00531:Glycosaminoglycan degradation,hsa01100:Metabolic pathways,hsa04142:Lysosome,
GNE	glucosamine (UDP-N-acetyl)-2-epimerase/N-acetylmannosamine kinase(GNE)	Homo sapiens	hsa00520:Amino sugar and nucleotide sugar metabolism,hsa01100:Metabolic pathways,
GXYLT1	glucoside xylosyltransferase 1(GXYLT1)	Homo sapiens	hsa00514:Other types of O-glycan biosynthesis,
GCSH	glycine cleavage system protein H(GCSH)	Homo sapiens	hsa00260:Glycine, serine and threonine metabolism,hsa00630:Glyoxylate and dicarboxylate metabolism,hsa01100:Metabolic pathways,hsa01130:Biosynthesis of antibiotics,
GLRB	glycine receptor beta(GLRB)	Homo sapiens	hsa04080:Neuroactive ligand-receptor interaction,
GLYAT	glycine-N-acyltransferase(GLYAT)	Homo sapiens	hsa00360:Phenylalanine metabolism,
GLG1	golgi glycoprotein 1(GLG1)	Homo sapiens	hsa04514:Cell adhesion molecules (CAMs),
GADD45B	growth arrest and DNA damage inducible beta(GADD45B)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,
GADD45G	growth arrest and DNA damage inducible gamma(GADD45G)	Homo sapiens	hsa04010:MAPK signaling pathway,hsa04068:FoxO signaling pathway,hsa04110:Cell cycle,hsa04115:p53 signaling pathway,
GDF7	growth differentiation factor 7(GDF7)	Homo sapiens	hsa04350:TGF-beta signaling pathway,hsa04390:Hippo signaling pathway,
GDF9	growth differentiation factor 9(GDF9)	Homo sapiens	hsa04913:Ovarian steroidogenesis,
HAND1	heart and neural crest derivatives expressed 1(HAND1)	Homo sapiens	hsa04550:Signaling pathways regulating pluripotency of stem cells,
HSP90AA1	heat shock protein 90 alpha family class A member 1(HSP90AA1)	Homo sapiens	hsa04141:Protein processing in endoplasmic reticulum,hsa04151:PI3K-Akt signaling pathway,hsa04612:Antigen processing and presentation,hsa04621:NOD-like receptor signaling pathway,hsa04914:Progesterone-mediated oocyte maturation,hsa04915:Estrogen signaling pathway,hsa05200:Pathways in cancer,hsa05215:Prostate cancer,
HSF1	heat shock transcription factor 1(HSF1)	Homo sapiens	hsa05134:Legionellosis,
HHEX	hematopoietically expressed homeobox(HHEX)	Homo sapiens	hsa04950:Maturity onset diabetes of the young,hsa05202:Transcriptional misregulation in cancer,
HS2ST1	heparan sulfate 2-O-sulfotransferase 1(HS2ST1)	Homo sapiens	hsa00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin,
HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1(HS3ST1)	Homo sapiens	hsa00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin,
HS3ST3A1	heparan sulfate-glucosamine 3-sulfotransferase 3A1(HS3ST3A1)	Homo sapiens	hsa00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin,
HNF4A	hepatocyte nuclear factor 4 alpha(HNF4A)	Homo sapiens	hsa04152:AMPK signaling pathway,hsa04950:Maturity onset diabetes of the young,
HES1	hes family bHLH transcription factor 1(HES1)	Homo sapiens	hsa03460:Fanconi anemia pathway,hsa04330:Notch signaling pathway,hsa04950:Maturity onset diabetes of the young,
HES5	hes family bHLH transcription factor 5(HES5)	Homo sapiens	hsa04330:Notch signaling pathway,
HMGA2	high mobility group AT-hook 2(HMGA2)	Homo sapiens	hsa05202:Transcriptional misregulation in cancer,hsa05206:MicroRNAs in cancer,
HDAC11	histone deacetylase 11(HDAC11)	Homo sapiens	hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HDAC3	histone deacetylase 3(HDAC3)	Homo sapiens	hsa04919:Thyroid hormone signaling pathway,hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HDAC7	histone deacetylase 7(HDAC7)	Homo sapiens	hsa05034:Alcoholism,hsa05203:Viral carcinogenesis,
HLCS	holocarboxylase synthetase(HLCS)	Homo sapiens	hsa00780:Biotin metabolism,hsa01100:Metabolic pathways,
HOXD10	homeobox D10(HOXD10)	Homo sapiens	hsa05205:Proteoglycans in cancer,hsa05206:MicroRNAs in cancer,
HCFC2	host cell factor C2(HCFC2)	Homo sapiens	hsa05168:Herpes simplex infection,
HAP1	huntingtin associated protein 1(HAP1)	Homo sapiens	hsa04727:GABAergic synapse,hsa05016:Huntington's disease,
